Date,Close,Volume,Open,High,Low
2015-06-11,50.282,10204865,50.652,50.874,50.086
2015-06-12,50.138,7092285,50.042,50.692,50.042
2015-06-15,50.076,10914660,49.94,50.256,49.202
2015-06-16,50.624,9904590,50.026,50.688,49.819
2015-06-17,52.082,27502800,50.434,52.872,50.404
2015-06-18,52.378,13907205,52.4,52.692,52.004
2015-06-19,52.502,12294500,52.48,52.76,52.02
2015-06-22,51.958,22795360,52.43,52.88,51.138
2015-06-23,53.534,19323010,52.064,53.6,51.714
2015-06-24,53.034,12057460,53.396,53.47,52.744
2015-06-25,53.758,14224965,53.29,54.282,53.05
2015-06-26,53.418,19148300,53.778,53.822,53.2
2015-06-29,52.404,17357260,52.39,53.19,52.14
2015-06-30,53.652,15422175,52.96,54.184,52.8
2015-07-01,53.83,10500095,54.222,54.524,53.5701
2015-07-02,56.004,35777925,56.039,56.49,54.662
2015-07-06,55.944,20546295,55.776,56.338,55.26
2015-07-07,53.576,30481925,55.0,55.04,52.154
2015-07-08,50.992,31063050,51.864,52.16,50.862
2015-07-09,51.584,16648820,51.816,52.59,51.358
2015-07-10,51.83,13026075,52.444,52.6,51.564
2015-07-13,52.432,14756985,52.45,52.51,51.21
2015-07-14,53.13,9527845,52.42,53.198,52.102
2015-07-15,52.628,10034300,53.348,53.498,52.416
2015-07-16,53.336,7991265,52.844,53.44,52.632
2015-07-17,54.932,24983445,54.5,55.108,53.65
2015-07-20,56.452,24848770,55.0,57.33,54.508
2015-07-21,53.354,30458160,54.01,54.7,53.31
2015-07-22,53.574,15486630,52.254,53.888,52.172
2015-07-23,53.44,11112405,53.93,53.98,53.054
2015-07-24,53.082,14172605,53.476,54.218,52.784
2015-07-27,50.602,23444370,52.486,52.8864,50.158
2015-07-28,52.964,19396650,51.15,53.08,50.3675
2015-07-29,52.764,13914430,52.854,53.578,52.4
2015-07-30,53.358,10153025,52.538,53.388,52.422
2015-07-31,53.23,11090020,53.52,53.872,53.0246
2015-08-03,51.998,12735820,53.258,53.342,51.414
2015-08-04,53.256,11680760,52.002,53.344,51.668
2015-08-05,54.026,29846225,52.716,54.2,52.08
2015-08-06,49.226,73089100,49.908,51.0,47.224
2015-08-07,48.502,25348010,48.716,48.746,47.678
2015-08-10,48.228,20896535,47.63,48.594,47.21
2015-08-11,47.474,21304460,47.43,47.86,46.888
2015-08-12,47.634,18650690,47.0,47.954,46.548
2015-08-13,48.502,23416650,47.972,49.296,47.824
2015-08-14,48.63,21803465,49.448,49.586,48.354
2015-08-17,50.998,35841980,51.112,51.318,50.102
2015-08-18,52.144,20930255,51.076,52.19,50.712
2015-08-19,51.05,17994685,52.066,52.13,51.004
2015-08-20,48.436,24460850,50.412,50.912,48.38
2015-08-21,46.154,32892175,47.2,48.76,46.102
2015-08-24,43.774,47812420,40.558,46.28,39.0
2015-08-25,44.006,21568395,46.104,46.18,43.824
2015-08-26,44.968,24756500,45.586,45.6,43.102
2015-08-27,48.598,38228865,46.2,48.95,46.162
2015-08-28,49.696,27536680,48.372,50.29,48.314
2015-08-31,49.812,23441865,49.124,50.99,49.102
2015-09-01,47.726,27219505,48.068,49.2,47.394
2015-09-02,49.538,22954285,49.06,49.576,47.956
2015-09-03,49.114,20924040,50.412,50.416,49.0
2015-09-04,48.386,18437280,48.178,48.818,47.64
2015-09-08,49.634,15649355,49.01,49.832,48.81
2015-09-09,49.782,16924905,50.41,50.85,49.6606
2015-09-10,49.696,13534370,49.446,50.1446,49.066
2015-09-11,50.048,11734010,49.528,50.048,48.946
2015-09-14,50.638,14428050,50.22,50.85,49.934
2015-09-15,50.714,14658035,50.55,50.92,49.9
2015-09-16,52.45,22028530,50.608,52.576,50.576
2015-09-17,52.414,17876105,52.792,53.1,52.138
2015-09-18,52.124,18803220,51.592,52.764,51.5
2015-09-21,52.84,30573075,52.796,54.314,51.16
2015-09-22,52.188,18303215,51.806,52.53,51.174
2015-09-23,52.212,12985850,52.39,52.416,51.5168
2015-09-24,52.624,17213340,51.906,52.69,51.242
2015-09-25,51.382,18856975,53.322,53.382,51.23
2015-09-28,49.686,24465565,51.47,51.958,49.322
2015-09-29,49.33,18479860,50.092,50.946,49.092
2015-09-30,49.68,24628755,50.4,50.48,48.468
2015-10-01,47.976,22841305,49.502,49.7,47.426
2015-10-02,49.514,22038075,47.12,49.54,46.986
2015-10-05,49.23,18422450,49.768,49.968,48.826
2015-10-06,48.292,26173395,48.0,48.606,47.116
2015-10-07,46.392,34022165,47.326,47.54,45.824
2015-10-08,45.344,30629970,46.016,46.144,44.262
2015-10-09,44.138,30768770,44.186,44.874,43.672
2015-10-12,43.116,19080855,44.598,44.6,43.054
2015-10-13,43.85,25840810,42.656,44.5044,42.226
2015-10-14,43.376,15472180,44.134,44.19,43.086
2015-10-15,44.262,14179600,43.286,44.346,42.74
2015-10-16,45.402,21637870,44.608,46.0961,44.574
2015-10-19,45.62,12534180,45.3,46.23,44.988
2015-10-20,42.606,74385100,45.544,45.72,40.4
2015-10-21,42.018,20889780,42.398,42.962,41.76
2015-10-22,42.344,14094005,42.312,43.15,41.88
2015-10-23,41.818,21132055,43.0,43.07,41.538
2015-10-26,43.052,16941135,42.276,43.176,42.0
2015-10-27,42.07,17564160,42.968,43.42,41.502
2015-10-28,42.592,13634400,42.262,42.69,41.66
2015-10-29,42.326,8973715,42.35,42.7496,42.128
2015-10-30,41.386,22162165,42.08,42.326,40.778
2015-11-02,42.758,19622570,41.784,43.16,41.444
2015-11-03,41.67,40325455,42.77,42.888,41.55
2015-11-04,46.326,63567650,45.4,46.548,45.04
2015-11-05,46.354,22474720,46.116,46.9169,45.838
2015-11-06,46.472,12221320,46.14,46.6718,45.9
2015-11-09,45.066,19230895,46.598,46.598,44.862
2015-11-10,43.3,23062040,44.696,44.74,43.216
2015-11-11,43.816,16687505,43.554,43.896,42.726
2015-11-12,42.588,14567555,43.57,43.8,42.532
2015-11-13,41.438,17115695,42.59,42.598,41.304
2015-11-16,42.862,14601810,41.218,42.996,41.16
2015-11-17,42.8,10741630,43.04,43.2,42.28
2015-11-18,44.214,14051000,42.9,44.276,42.504
2015-11-19,44.36,12497965,44.108,45.238,44.06
2015-11-20,44.002,21970995,44.698,45.0,42.716
2015-11-23,43.55,12625980,43.47,43.836,42.936
2015-11-24,43.65,12391945,43.074,44.2,43.0
2015-11-25,45.928,19934725,44.268,46.165,44.075
2015-11-27,46.322,9746765,46.212,46.45,45.402
2015-11-30,46.052,12956025,46.358,46.856,45.816
2015-12-01,47.438,18642810,46.212,47.6,46.21
2015-12-02,46.398,14903220,47.4,47.72,46.246
2015-12-03,46.542,14686165,47.096,47.49,46.0
2015-12-04,46.076,12860070,46.492,46.654,45.532
2015-12-07,46.226,15704320,45.54,47.126,45.23
2015-12-08,45.344,13411295,45.504,45.76,44.84
2015-12-09,44.904,15285180,45.34,45.5,44.144
2015-12-10,45.414,10350440,44.942,45.698,44.728
2015-12-11,43.404,16295570,45.048,45.15,43.328
2015-12-14,43.716,14138985,43.502,44.184,42.974
2015-12-15,44.218,11208430,44.364,44.444,43.6
2015-12-16,46.902,25502215,44.42,46.976,44.146
2015-12-17,46.678,16472300,46.788,47.552,45.963
2015-12-18,46.092,15040285,46.578,47.18,45.858
2015-12-21,46.512,9757905,46.338,47.166,46.216
2015-12-22,45.99,9794180,46.998,47.31,45.926
2015-12-23,45.94,7755155,46.436,46.69,45.626
2015-12-24,46.114,3551385,46.112,46.376,45.656
2015-12-28,45.79,9500855,46.298,46.396,45.108
2015-12-29,47.438,12012190,46.012,47.544,45.9094
2015-12-30,47.618,18472240,47.32,48.7268,47.1341
2015-12-31,48.002,13569085,47.702,48.69,47.674
2016-01-04,44.682,34117550,46.144,46.276,43.8
2016-01-05,44.686,15927625,45.272,45.378,44.0
2016-01-06,43.808,18871765,44.0,44.01,43.196
2016-01-07,43.13,17753520,42.838,43.688,42.734
2016-01-08,42.2,17861800,43.572,44.088,42.154
2016-01-11,41.57,20454215,42.802,42.89,40.6
2016-01-12,41.994,15395255,42.32,42.7479,41.062
2016-01-13,40.062,20604965,42.402,42.53,40.0
2016-01-14,41.236,32452895,40.442,42.0,38.676
2016-01-15,40.998,26628865,39.794,41.014,39.45
2016-01-19,40.944,20156355,41.742,42.094,40.156
2016-01-20,39.74,29130550,39.88,40.256,38.25
2016-01-21,39.994,15822120,40.31,40.646,39.004
2016-01-22,40.51,15610330,40.9602,41.1,39.806
2016-01-25,39.276,13477040,40.012,40.714,39.176
2016-01-26,38.712,24784590,39.34,39.564,37.776
2016-01-27,37.614,17886765,38.476,38.652,37.154
2016-01-28,37.94,22931640,38.158,38.256,36.482
2016-01-29,38.24,14244645,37.99,38.748,37.616
2016-02-01,39.388,26478425,37.752,39.904,36.55
2016-02-02,36.556,28824085,38.484,38.624,36.046
2016-02-03,34.696,39638200,36.718,36.788,34.036
2016-02-04,35.066,21897210,34.14,35.196,33.398
2016-02-05,32.52,47172475,34.26,34.6,31.5488
2016-02-08,29.598,46533770,31.421,31.43,29.2
2016-02-09,29.65,43198305,28.464,31.958,28.21
2016-02-10,28.734,50523450,30.1,30.994,28.348
2016-02-11,30.094,71184500,30.4,32.652,29.4
2016-02-12,30.208,36166320,31.0,31.402,28.74
2016-02-16,31.034,27808190,31.74,32.59,30.822
2016-02-17,33.736,29101320,31.8,33.868,31.336
2016-02-18,33.354,19415535,34.484,34.59,32.954
2016-02-19,33.316,14779160,32.732,33.498,32.5
2016-02-22,35.548,25276700,34.024,35.782,33.97
2016-02-23,35.442,29914965,35.232,36.346,34.736
2016-02-24,35.8,26926845,34.55,35.9,33.568
2016-02-25,37.486,28635040,35.73,37.7038,35.04
2016-02-26,38.068,30270305,37.74,38.4,37.0
2016-02-29,38.386,22477010,38.48,39.27,37.8444
2016-03-01,37.27,33478520,38.85,39.1897,36.54
2016-03-02,37.668,24293155,36.746,37.704,36.3
2016-03-03,39.148,24114965,37.656,39.484,36.844
2016-03-04,40.208,32399290,39.6,40.806,39.5
2016-03-07,41.058,26655485,39.536,41.94,39.48
2016-03-08,40.52,20877490,40.7,41.5,40.44
2016-03-09,41.744,16037985,40.904,41.8745,40.558
2016-03-10,41.036,25958010,42.0,42.658,40.1342
2016-03-11,41.5,16695740,41.586,41.884,41.066
2016-03-14,43.03,20311520,42.53,43.344,42.128
2016-03-15,43.668,15666150,42.854,43.794,42.3
2016-03-16,44.386,17559365,43.6,44.516,43.404
2016-03-17,45.276,18845415,44.294,45.7,44.0
2016-03-18,46.548,23523805,45.82,46.896,45.612
2016-03-21,47.664,26445070,47.068,47.976,47.0
2016-03-22,46.848,21515260,47.442,47.798,46.5116
2016-03-23,44.516,24681015,46.474,46.946,44.406
2016-03-24,45.55,24783020,43.156,45.7775,43.0
2016-03-28,46.052,19392995,46.322,46.962,45.0
2016-03-29,46.026,20030185,45.978,46.476,45.066
2016-03-30,45.378,20128350,47.018,47.1,45.3
2016-03-31,45.954,39878190,45.868,47.484,45.002
2016-04-01,47.518,79899550,48.965,49.58,46.65
2016-04-04,49.398,66905800,49.824,50.424,48.728
2016-04-05,51.094,49657350,48.1,51.312,48.0
2016-04-06,53.084,58478800,50.794,53.548,50.69
2016-04-07,51.44,44227835,53.29,53.868,50.902
2016-04-08,50.014,36763535,52.1,52.164,49.604
2016-04-11,49.984,45782020,50.2,51.798,49.06
2016-04-12,49.564,28776755,49.9,50.36,48.726
2016-04-13,50.906,24607770,49.702,51.1,49.466
2016-04-14,50.372,20646290,50.6,51.3678,50.21
2016-04-15,50.902,18742965,50.262,50.92,49.824
2016-04-18,50.776,21316230,50.446,51.662,50.332
2016-04-19,49.474,31756800,50.624,50.874,48.2502
2016-04-20,49.994,25961715,49.252,50.732,48.3
2016-04-21,49.658,13885395,49.798,50.18,49.382
2016-04-22,50.75,18915630,49.778,50.8,49.142
2016-04-25,50.364,18325440,50.602,51.476,50.152
2016-04-26,50.748,16088895,50.41,51.146,49.878
2016-04-27,50.294,15990525,50.55,51.0,49.88
2016-04-28,49.542,12577975,49.97,50.686,49.488
2016-04-29,48.152,27025820,49.628,49.686,47.562
2016-05-02,48.36,19194790,48.3,48.638,46.964
2016-05-03,46.464,21481625,47.472,47.782,46.324
2016-05-04,44.512,42750020,46.058,46.892,44.08
2016-05-05,42.306,56241700,45.692,45.728,41.958
2016-05-06,42.986,28418375,42.174,43.274,41.622
2016-05-09,41.784,23864960,43.144,43.23,41.36
2016-05-10,41.738,20340265,41.51,41.894,41.0
2016-05-11,41.792,25798200,41.518,43.096,41.21
2016-05-12,41.456,18250375,42.288,42.334,40.7314
2016-05-13,41.522,14103080,41.556,42.24,41.34
2016-05-16,41.658,14728770,41.63,42.63,41.584
2016-05-17,40.932,14210140,41.81,41.964,40.804
2016-05-18,42.234,27763460,41.83,43.062,41.55
2016-05-19,43.042,34089610,42.724,43.358,41.46
2016-05-20,44.056,44982730,43.398,44.11,43.27
2016-05-23,43.244,25483755,43.974,44.52,43.172
2016-05-24,43.582,15046635,43.32,43.748,43.036
2016-05-25,43.916,15656395,43.582,44.272,43.302
2016-05-26,45.024,20332560,44.1,45.052,43.81
2016-05-27,44.608,18228960,44.998,45.186,44.15
2016-05-31,44.646,13933410,44.608,44.9499,44.3
2016-06-01,43.912,14911350,44.296,44.48,43.378
2016-06-02,43.792,10086395,43.918,43.9818,43.422
2016-06-03,43.798,11130550,44.0,44.388,43.602
2016-06-06,44.136,11213170,43.6,44.18,43.09
2016-06-07,46.468,30970770,44.448,46.888,44.304
2016-06-08,47.104,29825550,46.76,48.169,46.521
2016-06-09,45.872,22271110,46.996,47.066,45.412
2016-06-10,43.758,29972740,45.478,45.594,43.6843
2016-06-13,43.574,20939165,43.9,45.154,43.532
2016-06-14,42.992,17879110,43.776,44.44,42.506
2016-06-15,43.54,14525010,43.39,44.38,43.026
2016-06-16,43.586,12193460,43.484,43.608,42.7
2016-06-17,43.094,15538670,43.562,43.998,42.9
2016-06-20,43.94,17748840,43.9,44.75,43.646
2016-06-21,43.922,14278095,44.136,44.5138,43.762
2016-06-22,39.332,118530500,39.894,41.19,39.15
2016-06-23,39.28,50490950,39.138,39.51,38.426
2016-06-24,38.63,34944745,38.01,39.024,37.946
2016-06-27,39.71,36059115,38.172,39.762,37.574
2016-06-28,40.358,30794980,40.378,40.81,39.882
2016-06-29,42.038,29935600,41.026,42.356,40.6
2016-06-30,42.456,23972200,42.594,42.7,41.804
2016-07-01,43.3,26980150,41.228,43.648,41.2
2016-07-05,42.796,25849160,41.946,42.9088,41.6
2016-07-06,42.888,24551425,42.0,43.046,41.8
2016-07-07,43.188,18016925,42.62,43.624,42.602
2016-07-08,43.356,20335655,43.56,43.962,42.9
2016-07-11,44.956,26845330,43.992,45.356,43.902
2016-07-12,44.93,22869375,44.82,45.5,44.644
2016-07-13,44.506,17703495,45.1,45.118,44.058
2016-07-14,44.306,13289495,44.624,44.988,44.21
2016-07-15,44.08,11154105,44.504,44.55,43.928
2016-07-18,45.25,16972940,43.928,45.418,43.66
2016-07-19,45.052,15237675,45.0,45.82,44.95
2016-07-20,45.672,12780595,45.294,45.96,45.0
2016-07-21,44.1,22128780,45.2,45.5694,43.82
2016-07-22,44.454,12852310,44.398,44.9,43.776
2016-07-25,46.002,22397415,44.454,46.278,44.2743
2016-07-26,45.902,17136255,45.538,46.0,45.06
2016-07-27,45.698,14435140,45.868,46.672,45.384
2016-07-28,46.122,12077310,45.59,46.152,45.32
2016-07-29,46.958,15307870,46.14,47.056,46.048
2016-08-01,46.002,20070240,47.1,47.326,45.876
2016-08-02,45.44,19643530,45.874,45.974,44.28
2016-08-03,45.158,19043735,45.474,45.9398,44.842
2016-08-04,46.122,20710775,45.138,46.172,44.41
2016-08-05,46.006,15951710,46.0,46.4,45.48
2016-08-08,45.232,11297325,45.6,45.92,45.218
2016-08-09,45.816,10998830,45.364,46.3075,45.33
2016-08-10,45.13,11682480,45.648,45.974,44.924
2016-08-11,44.982,9384795,45.234,45.514,44.682
2016-08-12,45.122,9059250,45.082,45.33,44.808
2016-08-15,45.118,10089820,45.204,45.9,44.986
2016-08-16,44.722,11255575,45.098,45.438,44.682
2016-08-17,44.648,8932040,44.866,44.966,44.56
2016-08-18,44.702,8496500,44.764,45.132,44.458
2016-08-19,45.0,8293080,44.708,45.0338,44.506
2016-08-22,44.586,10308460,44.834,45.022,44.536
2016-08-23,44.968,23738725,44.864,45.698,44.56
2016-08-24,44.524,12834735,45.41,45.43,44.444
2016-08-25,44.192,8801060,44.622,44.76,44.154
2016-08-26,43.998,11190435,44.428,44.571,43.764
2016-08-29,43.04,16306905,44.03,44.08,43.0
2016-08-30,42.268,15821110,43.222,43.222,42.104
2016-08-31,42.402,16374270,42.086,42.52,41.73
2016-09-01,40.154,39662220,41.802,42.22,40.1
2016-09-02,39.556,29850770,40.466,40.64,39.24
2016-09-06,40.566,21930965,39.804,40.65,39.8
2016-09-07,40.342,18189590,41.1,41.2994,40.142
2016-09-08,39.472,16861465,39.91,39.978,39.272
2016-09-09,38.894,18768670,39.818,39.984,38.74
2016-09-12,39.66,18570245,39.0,40.2738,38.82
2016-09-13,39.21,17915700,39.412,39.698,38.69
2016-09-14,39.282,11280715,39.15,39.585,38.9712
2016-09-15,40.084,15414710,39.298,40.5039,39.28
2016-09-16,41.08,15521330,40.084,41.14,39.8
2016-09-19,41.268,11491590,41.4,41.886,41.0
2016-09-20,40.928,12042780,41.37,41.55,40.782
2016-09-21,41.044,13156425,41.274,41.4,40.312
2016-09-22,41.286,11908000,41.28,41.456,40.6
2016-09-23,41.49,14520625,41.198,42.036,41.134
2016-09-26,41.798,11966865,41.3,42.2,41.3
2016-09-27,41.162,16839535,41.93,41.9964,40.9219
2016-09-28,41.254,10396620,41.502,41.65,41.052
2016-09-29,40.14,13570200,41.12,41.466,40.116
2016-09-30,40.806,12908650,40.442,40.996,39.91
2016-10-03,42.74,29946710,42.46,43.1338,41.65
2016-10-04,42.282,17689765,42.62,42.664,41.764
2016-10-05,41.692,9362280,42.448,42.63,41.624
2016-10-06,40.2,23489685,40.492,40.842,40.042
2016-10-07,39.322,17447400,40.2,40.264,39.16
2016-10-10,40.19,16556700,40.27,40.828,39.932
2016-10-11,40.02,11633770,40.37,40.44,39.662
2016-10-12,40.302,9845495,40.19,40.776,40.084
2016-10-13,40.048,12475700,40.1,40.179,39.41
2016-10-14,39.302,21327355,40.132,40.286,39.26
2016-10-17,38.792,22591655,39.41,39.678,38.4
2016-10-18,39.82,28380230,39.198,39.894,38.652
2016-10-19,40.712,34830925,39.948,41.332,39.612
2016-10-20,39.82,25347050,40.424,40.6,39.41
2016-10-21,40.018,14684540,39.72,40.314,39.482
2016-10-24,40.552,13736720,40.2,40.789,40.05
2016-10-25,40.468,12210590,40.58,40.938,40.24
2016-10-26,40.448,26734465,40.2,40.638,40.02
2016-10-27,40.802,65354950,42.268,42.74,40.33
2016-10-28,39.994,21367280,40.8,41.064,39.966
2016-10-31,39.546,23456600,40.498,40.498,39.162
2016-11-01,38.158,35118370,39.608,39.7,37.621
2016-11-02,37.604,21211250,38.01,38.539,37.501
2016-11-03,37.484,13222750,37.8,38.294,37.408
2016-11-04,38.112,25719575,37.8,38.692,37.192
2016-11-07,38.642,19288410,38.718,38.858,38.01
2016-11-08,38.988,16264635,38.758,39.498,38.252
2016-11-09,38.012,40832235,37.375,38.4,36.79
2016-11-10,37.07,33731450,38.21,38.322,36.084
2016-11-11,37.712,19935455,36.848,37.776,36.6
2016-11-14,36.29,32739565,37.6,37.65,35.638
2016-11-15,36.754,19498715,36.556,37.286,36.41
2016-11-16,36.786,17163340,36.53,36.946,36.242
2016-11-17,37.732,24404845,36.698,37.898,36.422
2016-11-18,37.004,26032365,38.13,38.6,37.0
2016-11-21,36.904,21779360,37.008,37.778,36.882
2016-11-22,38.234,28006190,37.168,38.294,36.742
2016-11-23,38.628,24451425,38.122,39.1288,37.8
2016-11-25,39.33,11830490,38.728,39.4474,38.728
2016-11-28,39.224,22605410,39.096,39.87,38.91
2016-11-29,37.914,22176560,39.112,39.346,37.9
2016-11-30,37.88,17724455,38.2,38.378,37.5
2016-12-01,36.376,25595525,37.65,37.706,36.2
2016-12-02,36.294,20201005,36.576,36.976,36.0
2016-12-05,37.36,20347400,36.502,37.778,36.502
2016-12-06,37.17,16946825,37.104,37.316,36.5365
2016-12-07,38.63,27285355,37.23,38.68,37.0
2016-12-08,38.458,15968420,38.41,38.5,37.908
2016-12-09,38.436,13604685,38.174,38.7672,38.162
2016-12-12,38.486,12182140,38.56,38.884,38.208
2016-12-13,39.63,34096610,38.636,40.256,38.6
2016-12-14,39.738,20736570,39.748,40.6,39.352
2016-12-15,39.516,16093265,39.682,40.148,39.478
2016-12-16,40.498,18977220,39.616,40.518,39.52
2016-12-19,40.546,17434685,40.498,40.89,39.968
2016-12-20,41.758,23421345,40.61,41.8,40.5
2016-12-21,41.54,26030715,41.69,42.446,41.482
2016-12-22,41.69,15542135,41.644,41.998,41.3
2016-12-23,42.668,23341315,41.6,42.69,41.542
2016-12-27,43.906,29566675,42.976,44.45,42.884
2016-12-28,43.948,18892720,44.306,44.76,43.44
2016-12-29,42.936,20215430,43.712,43.84,42.8245
2016-12-30,42.738,23206440,43.26,43.5,42.336
2017-01-03,43.398,29507470,42.972,44.066,42.192
2017-01-04,45.398,56022800,42.95,45.6,42.862
2017-01-05,45.35,29544635,45.284,45.496,44.39
2017-01-06,45.802,27620765,45.386,46.062,45.09
2017-01-09,46.256,19863580,45.794,46.384,45.6
2017-01-10,45.974,18294905,46.4,46.4,45.378
2017-01-11,45.946,18249550,45.814,45.996,45.336
2017-01-12,45.918,18937735,45.812,46.14,45.116
2017-01-13,47.55,30428050,46.0,47.57,45.918
2017-01-17,47.116,23073655,47.34,47.992,46.874
2017-01-18,47.672,18836360,47.33,47.942,47.116
2017-01-19,48.752,38586220,49.45,49.736,48.15
2017-01-20,48.946,20998600,49.092,49.2,48.602
2017-01-23,49.784,31310485,49.17,50.178,49.1
2017-01-24,50.922,24790720,50.0,50.96,49.93
2017-01-25,50.894,25726505,51.462,51.692,50.36
2017-01-26,50.502,15718585,50.858,51.148,50.15
2017-01-27,50.59,15808870,50.276,50.6,49.704
2017-01-30,50.126,18993190,50.506,51.058,49.42
2017-01-31,50.386,20560065,49.848,51.178,49.54
2017-02-01,49.848,19765525,50.61,50.64,49.81
2017-02-02,50.31,12493995,49.668,50.484,49.542
2017-02-03,50.266,10926150,50.382,50.4358,49.936
2017-02-06,51.554,17788000,50.2,51.564,50.126
2017-02-07,51.496,21220315,51.638,52.0,51.284
2017-02-08,52.416,19562140,51.47,52.672,51.24
2017-02-09,53.84,39063000,53.25,54.236,53.23
2017-02-10,53.846,18091680,53.958,54.19,53.222
2017-02-13,56.12,35115360,54.148,56.158,54.102
2017-02-14,56.196,36707250,55.806,57.478,55.722
2017-02-15,55.952,24719395,56.0,56.448,55.288
2017-02-16,53.79,35319300,55.52,56.0,53.7
2017-02-17,54.446,31257345,53.16,54.578,52.83
2017-02-21,55.478,28237875,55.09,56.28,54.802
2017-02-22,54.702,42689055,56.062,56.69,54.52
2017-02-23,51.198,74385450,52.8,52.932,51.112
2017-02-24,51.4,40834345,50.532,51.65,50.04
2017-02-27,49.246,57250800,49.634,49.672,48.402
2017-02-28,49.998,30369450,48.838,50.2,48.78
2017-03-01,50.004,24024815,50.836,50.97,49.822
2017-03-02,50.096,16728755,49.942,50.656,49.654
2017-03-03,50.314,14627405,50.148,50.38,49.8
2017-03-06,50.242,16768005,49.582,50.34,49.502
2017-03-07,49.718,17262935,50.384,50.778,49.664
2017-03-08,49.374,18633730,49.4,50.014,49.064
2017-03-09,48.98,19382470,49.526,49.732,48.6
2017-03-10,48.738,15313925,49.242,49.3,48.6
2017-03-13,49.234,15056400,48.964,49.37,48.5562
2017-03-14,51.6,37908595,49.222,51.624,49.204
2017-03-15,51.146,26166825,51.4,52.2,50.854
2017-03-16,52.41,35635900,52.48,53.15,51.812
2017-03-17,52.3,32455090,52.8,53.066,52.24
2017-03-20,52.384,18008080,52.12,52.91,51.7642
2017-03-21,50.136,34507775,52.566,52.96,50.048
2017-03-22,51.002,20283675,50.312,51.014,50.102
2017-03-23,50.956,16549220,51.078,51.5344,50.66
2017-03-24,52.632,28188340,51.14,52.778,51.002
2017-03-27,54.044,31106805,52.12,54.114,51.95
2017-03-28,55.49,39893325,55.404,56.136,55.0
2017-03-29,55.476,18362630,55.668,55.92,55.108
2017-03-30,55.584,20707185,55.608,56.4,55.442
2017-03-31,55.66,16468490,55.746,55.936,55.2639
2017-04-03,59.704,69324250,57.38,59.8,56.916
2017-04-04,60.74,50541150,59.378,60.962,58.906
2017-04-05,59.0,39292825,60.408,60.976,58.84
2017-04-06,59.74,27588655,59.376,60.388,58.82
2017-04-07,60.508,22833160,59.5,60.538,59.43
2017-04-10,62.478,38268115,61.83,62.746,61.742
2017-04-11,61.742,28590265,62.676,62.694,61.1
2017-04-12,59.368,30218240,61.268,61.6896,59.264
2017-04-13,60.8,46378410,59.34,61.478,59.06
2017-04-17,60.288,20640335,60.54,60.8,59.736
2017-04-18,60.05,15171125,59.94,60.168,59.58
2017-04-19,61.104,19455725,60.492,61.324,60.422
2017-04-20,60.502,30729805,61.302,61.83,60.046
2017-04-21,61.12,22509790,60.4,61.28,60.084
2017-04-24,61.606,25388855,61.844,62.11,61.2043
2017-04-25,62.758,33670810,61.6,62.796,61.172
2017-04-26,62.034,23415655,62.474,62.9,61.8
2017-04-27,61.726,17313315,62.338,62.618,61.5
2017-04-28,62.814,22483295,61.966,62.96,61.6
2017-05-01,64.566,44099440,62.976,65.45,62.962
2017-05-02,63.778,26582755,64.8,65.532,63.312
2017-05-03,62.204,34396295,63.534,64.306,62.09
2017-05-04,59.092,70679950,61.487,61.554,58.152
2017-05-05,61.67,40587245,59.6,61.71,59.36
2017-05-08,61.438,35014535,62.18,62.758,61.164
2017-05-09,64.252,48316870,61.876,64.398,61.82
2017-05-10,65.044,28672620,64.312,65.1,63.624
2017-05-11,64.62,23735860,64.68,65.2,63.92
2017-05-12,64.962,20593065,65.096,65.4,64.306
2017-05-15,63.176,38034270,63.676,64.04,62.506
2017-05-16,63.402,20705330,63.518,64.012,63.028
2017-05-17,61.222,33478285,62.878,62.926,61.1
2017-05-18,62.612,28045765,61.4,62.788,61.062
2017-05-19,62.166,23272900,63.1,63.3,62.04
2017-05-22,62.07,21621525,62.56,62.874,61.36
2017-05-23,60.772,21571335,62.092,62.146,60.696
2017-05-24,62.044,25175960,61.302,62.2,61.08
2017-05-25,63.366,25002160,62.204,63.394,61.562
2017-05-26,65.028,38965045,63.456,65.098,63.262
2017-05-30,67.02,38857680,65.2,67.256,65.152
2017-05-31,68.202,49687780,67.538,68.578,67.032
2017-06-01,68.074,38008820,68.8,68.976,67.458
2017-06-02,67.97,27919760,67.954,68.576,67.186
2017-06-05,69.464,33845870,67.7,69.688,66.842
2017-06-06,70.57,55159600,68.94,71.8986,67.994
2017-06-07,71.93,46743460,71.268,72.1,71.028
2017-06-08,74.0,45143385,72.75,74.38,72.044
2017-06-09,71.464,86250300,74.884,75.374,70.96
2017-06-12,71.802,52539300,71.598,72.9,70.124
2017-06-13,75.19,58866850,73.524,75.2,73.322
2017-06-14,76.132,63892400,76.217,76.85,75.262
2017-06-15,75.068,52063250,74.5,75.092,73.298
2017-06-16,74.28,31737250,75.595,75.602,74.02
2017-06-19,73.96,32167170,75.0,75.34,73.56
2017-06-20,74.448,37095550,75.334,75.776,73.946
2017-06-21,75.28,24583850,74.87,75.398,73.604
2017-06-22,76.522,37552030,75.598,77.0,74.714
2017-06-23,76.69,32125900,76.49,77.398,75.869
2017-06-26,75.498,32984270,77.338,77.39,74.62
